qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_NP_740478.2_Enterovirus_C	54.3	449	199	4	1912	2358	17	461	8.77e-162	506
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_NP_740401.1_Rhinovirus_A	53.5	449	202	5	1912	2358	17	460	1.06e-160	503
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_NP_740489.1_Porcine_sapelovirus_1	54.2	452	203	3	1910	2358	11	461	3.90e-160	502
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_NP_740455.1_Enterovirus_E	53.6	448	204	3	1912	2358	17	461	1.26e-158	498
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009121743.1_African_bat_icavirus_PREDICT-06105	25.1	2393	1445	79	82	2358	89	2250	3.78e-151	522
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009361830.1_Cosavirus_F	25.4	2416	1321	85	112	2357	22	2126	3.75e-149	515
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009116874.1_Bovine_picornavirus	25.5	2395	1316	85	153	2358	105	2220	4.36e-148	513
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_AJD39294.1_Bopivirus_A	25.5	2395	1316	85	153	2358	105	2220	4.36e-148	513
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_NP_653077.1_Equine_rhinitis_B_virus_1	25.3	2501	1524	81	75	2358	215	2587	9.78e-148	514
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_004564619.1_Pigeon_picornavirus_B	47.0	457	237	3	1903	2358	4	456	1.09e-136	435
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Reptile_LPSF20501_Guangdong_chinese_water_snake_picornavirus_8328bp	24.0	2443	1440	85	146	2358	228	2484	1.84e-130	459
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Reptile_LPWC175499_Yili_teratoscincus_roborowskii_picornavirus_1_8343bp	23.8	2397	1460	79	159	2358	163	2390	9.64e-129	453
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Reptile_ZGLXR119682_Guangdong_chinese_water_skink_picornavirus_8049bp	24.3	2373	1436	80	159	2358	177	2362	1.10e-127	449
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009329856.1_Livupivirus_A	25.0	2471	1438	93	75	2355	105	2350	2.50e-124	439
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Reptile_LPXYC213122_Hainan_oriental_leaf-toed_gecko_picornavirus_7969bp	24.4	2454	1448	88	158	2358	168	2467	7.10e-124	437
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_003065643.1_Salivirus_A	24.6	2310	1362	86	198	2356	278	2359	1.22e-119	424
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009067077.1_Salivirus_FHB	24.8	2246	1346	85	227	2356	336	2354	2.49e-118	419
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_NP_740257.1_Aichivirus_B	24.6	2381	1368	88	167	2356	316	2459	1.33e-111	398
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_NP_740257_Bovine_kobuvirus	24.6	2381	1368	88	167	2356	316	2459	1.33e-111	398
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009026384.1_Mosavirus_A2	29.0	1269	771	46	1149	2354	1344	2545	2.94e-110	394
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009505602.1_Boone_cardiovirus_1	23.5	2439	1470	98	80	2356	95	2300	1.18e-107	385
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009448192.1_Passerivirus_sp.	24.0	2271	1325	84	261	2355	617	2663	3.89e-107	384
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_YP_009028557_Rosavirus_A2	26.9	1214	740	40	1213	2358	1321	2454	1.68e-106	381
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009054902.1_Chicken_picornavirus_5	27.9	1299	782	44	1177	2358	1487	2747	2.10e-106	381
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_NP_653143_Porcine_teschovirus	28.6	1196	705	41	1210	2358	1142	2235	2.17e-106	380
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009505618.1_Rosavirus_M-7	27.2	1229	746	46	1203	2358	1305	2457	2.58e-105	377
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009021445.1_Melegrivirus_A	28.2	1300	777	48	1177	2358	1555	2815	7.53e-105	376
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_YP_009021445_Turkey_megrivirus	28.2	1300	777	48	1177	2358	1555	2815	7.53e-105	376
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009290629.1_Rosavirus_B	25.9	1361	803	44	1111	2358	1217	2485	7.82e-105	376
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009513232.1_Chicken_megrivirus	27.8	1299	783	46	1177	2358	1489	2749	9.50e-105	376
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009054901.1_Chicken_picornavirus_4	27.7	1299	784	44	1177	2358	1483	2743	1.63e-104	375
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_ASH99046.1_Aimelvirus_1	28.2	1208	740	38	1206	2358	1051	2186	4.80e-104	373
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009508290.1_Picornavirus_HK21	28.1	1252	764	43	1214	2358	1483	2705	5.46e-103	370
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009362314.1_Harrier_picornavirus_1	28.5	1256	766	42	1200	2358	1263	2483	6.08e-103	370
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009389450.1_Aimelvirus_2	27.6	1223	757	38	1191	2358	1055	2204	7.62e-103	369
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009345890.1_Goose_megrivirus	27.5	1276	736	42	1217	2358	1751	2971	1.08e-102	369
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009030047.1_Duck_megrivirus	28.3	1252	701	43	1219	2333	1620	2811	1.33e-102	369
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_006792625.1_Bovine_hungarovirus_1	28.1	1221	701	46	1191	2335	1103	2222	2.48e-100	361
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009664723.1_Bat_picornavirus	24.2	2354	1385	88	167	2355	305	2423	5.22e-100	360
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_002956075.1_Human_cosavirus_B	28.5	1207	704	44	1210	2358	1017	2122	1.65e-98	355
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_YP_003853287_Oscivirus_A2	23.7	2412	1313	90	159	2354	153	2252	3.42e-98	354
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like-Picornaviridae_QFX66142.1_Macaca_fascicularis_picornavirus	26.5	1349	802	48	1101	2354	829	2082	4.65e-98	353
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009109563.1_Norway_rat_hunnivirus	28.1	1199	681	43	1210	2327	1146	2244	8.08e-96	346
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009664724.1_Bat_picornavirus_BatPV_V1_13_Hun	27.6	1248	705	47	1198	2358	1147	2283	1.85e-95	345
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009290630.1_Rosavirus_C	27.3	1219	717	38	1213	2358	1358	2480	3.79e-95	344
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009513028.1_Foot-and-mouth_disease_virus_-_type_O	25.6	1262	771	41	1217	2356	1111	2326	1.15e-93	339
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009118270.1_Lesavirus_2	27.1	1238	752	37	1163	2356	1069	2200	1.33e-93	339
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009112712.1_Cosavirus_JMY-2014	26.5	1199	729	41	1216	2358	1015	2117	7.11e-92	333
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_002268402.1_Senecavirus_A	26.4	1214	691	44	1194	2327	1063	2154	7.65e-92	333
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009118269.1_Lesavirus_1	26.7	1189	711	39	1208	2338	1127	2213	7.13e-91	330
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_002956072.1_Cosavirus_E	26.8	1202	722	43	1216	2358	1009	2111	1.08e-90	329
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_002956074.1_Cosavirus_A	28.0	1125	692	37	1261	2327	1031	2095	7.33e-90	327
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_002956076.1_Cosavirus_D	27.0	1193	746	43	1210	2358	1013	2124	1.27e-89	326
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009026376.1_Human_cosavirus	26.4	1212	729	39	1210	2358	1008	2119	3.74e-89	324
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_006576515.1_Turkey_gallivirus	25.2	2262	1307	97	250	2334	391	2445	3.37e-88	322
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009513027.1_Equine_rhinitis_A_virus	26.3	1215	736	43	1198	2355	1131	2243	4.32e-87	318
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_004782207.1_Mouse_kobuvirus_M-5_USA_2010	27.1	1319	787	50	1109	2356	1221	2435	4.97e-87	318
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009054898.1_Chicken_picornavirus_1	26.7	1259	777	50	1191	2355	1220	2426	1.92e-86	316
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_007935798.1_Canine_picodicistrovirus	26.4	1227	706	45	1216	2355	277	1393	4.50e-86	311
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009179351.1_Chicken_sicinivirus_JSY	26.9	1266	765	50	1191	2355	1650	2856	1.57e-85	313
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009666862.1_Hainan_gekko_similignum_picornavirus	26.3	1317	715	54	1151	2355	1098	2271	1.99e-85	312
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Cartilaginous_DHBYCGS18742_Wenling_sharpspine_skate_picornavirus_7948bp	22.6	2380	1468	88	134	2357	160	2322	1.04e-84	310
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_001686841.1_Bovine_rhinitis_B_virus	26.7	1250	746	49	1197	2357	1109	2277	8.84e-84	307
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009553012.1_Goose_picornavirus_1	26.2	1221	683	41	1207	2357	1344	2416	9.69e-84	307
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009000902.1_Caprine_kobuvirus	26.1	1320	761	44	1137	2356	1270	2475	2.58e-82	302
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009214667.1_Gallivirus_Pf-CHK1_GV	23.5	2312	1377	98	231	2356	367	2472	2.25e-81	299
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009054903.1_Chicken_gallivirus_1	23.8	2323	1355	100	231	2356	383	2487	2.27e-81	299
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_NP_047200.1_Aichi_virus_1	26.1	1303	798	49	1124	2356	1222	2429	2.51e-80	296
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like-Picornaviridae_AXQ03965.1_Zebrafish_picornavirus-1	23.5	2449	1371	100	158	2347	189	2393	1.27e-79	293
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009138081.1_Porcine_kobuvirus	26.1	1328	781	48	1122	2356	1234	2454	5.00e-79	291
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Rayfin_XYHYC185246_Wenling_triplecross_lizardfish_picornavirus_8591bp	26.6	1124	676	36	1332	2356	1475	2548	1.18e-78	290
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like-Picornaviridae_QID57933.1_Zebrafish_picornavirus-1	23.6	2450	1368	103	158	2347	189	2394	5.59e-76	281
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009104360.1_Crohivirus_A	25.5	1210	737	43	1208	2346	1039	2155	1.86e-75	280
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_008802588.1_Feline_sakobuvirus_A	25.0	1302	757	48	1147	2356	1174	2348	2.73e-75	279
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009552280.1_Hedgehog_dicipivirus	32.3	569	338	18	1824	2358	955	1510	8.46e-75	276
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Reptile_WHJYGF75857_Chinese_softshell_turtle_picornavirus_2_8117bp	24.5	1340	796	53	1129	2352	1151	2390	4.71e-71	265
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Rayfin_DSYC36136_Wuhan_sharpbelly_picornavirus_2_7965bp	22.2	2384	1468	88	159	2329	51	2261	1.01e-70	264
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_NP_740359.1_Teschovirus_A	33.5	468	285	12	1900	2358	1	451	4.13e-70	243
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Amphibia_LPWG5926_Zhejiang_banded_bullfrog_picornavirus_7224bp	33.7	481	297	9	147	608	277	754	6.95e-70	261
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009508462.1_Penguin_megrivirus	25.7	1166	663	42	1123	2132	1419	2537	1.56e-68	257
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Reptile_WHWGGF75534_Chinese_broad-headed_pond_turtle_picornavirus_2_7999bp	25.3	1140	672	39	1306	2357	1339	2386	3.50e-67	253
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Amphibia_GDYYC83005_Guangdong_fish_caecilians_picornavirus_8318bp	24.4	1334	798	49	1119	2350	1244	2468	3.63e-67	253
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Reptile_WHJYGF74978_Chinese_softshell_turtle_picornavirus_1_9196bp	28.4	770	468	25	1656	2358	1994	2747	5.17e-67	252
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009553696.1_Rhimavirus_A	33.7	445	266	13	1903	2329	3	436	7.09e-67	234
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009021777.1_Sicinivirus_A	32.8	478	284	14	1902	2355	3	467	1.45e-66	233
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Rayfin_DSYC47507_Wuhan_sharpbelly_picornavirus_3_7871bp	22.0	2396	1463	86	196	2355	99	2325	3.88e-66	249
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009133208.1_Falcovirus_A1	25.6	1104	645	39	1333	2354	1279	2288	6.92e-66	248
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_003853309.1_Oscivirus_A1	33.3	471	287	13	1902	2354	3	464	1.16e-65	231
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009054899.1_Chicken_picornavirus_2	25.8	1266	738	54	1143	2347	1069	2193	9.41e-65	244
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009179215.1_Hedgehog_hepatovirus_Igel8Erieur2014	24.8	1306	788	49	1147	2358	1008	2213	1.63e-64	244
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009241363.1_Tortoise_rafivirus_A	34.2	468	278	14	1907	2357	8	462	2.84e-64	227
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009179216.1_Bat_hepatovirus	24.4	1309	789	47	1152	2358	1012	2221	3.68e-64	243
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_YP_009179216_Bat_hepatovirus	24.4	1309	789	47	1152	2358	1012	2221	3.68e-64	243
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_NP_740434.1_Theilovirus	31.5	464	286	11	1912	2358	12	460	6.54e-64	225
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009167357.1_Kobuvirus_cattle_Kagoshima-2-24-KoV_2015_JPN	34.5	475	277	18	1904	2356	8	470	6.73e-64	226
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Reptile_LPWC210215_Yili_teratoscincus_roborowskii_picornavirus_2_7471bp	23.6	1214	751	43	1214	2334	1110	2239	8.40e-64	241
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Reptile_WHWGC151314_Chinese_broad-headed_pond_turtle_picornavirus_1_9218bp	35.1	481	271	13	1910	2358	2294	2765	9.90e-64	241
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009513029.1_Rabbit_picornavirus	33.7	511	300	17	1868	2355	139	633	2.48e-63	229
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_YP_009164030_Phopivirus	23.6	1312	757	42	1168	2358	1034	2220	3.63e-62	236
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_003853298.1_Passerivirus_A1	34.9	478	259	20	1912	2356	13	471	4.09e-61	218
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009505611.1_Bat_hepatovirus_SMG18520Minmav2014	25.8	1084	637	37	1332	2334	1273	2270	4.25e-61	233
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like-Picornaviridae_APA29019.1_Picornaviridae_sp_rodentCKPicoVTibet2014	23.5	1189	731	46	1218	2347	1087	2156	2.04e-60	230
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_NP_046804_Human_parechovirus	24.6	1279	796	46	1144	2329	945	2148	2.04e-60	230
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like-Picornaviridae_APA29018.1_Picornaviridae_sp_rodentRnPicoVSX2015_1	24.2	1217	718	47	1204	2347	1069	2154	2.66e-60	230
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009505613.1_Rodent_hepatovirus_KEF121Sigmas2012	24.0	1252	722	45	1194	2335	1064	2196	4.69e-60	229
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like-Picornaviridae_QEA03479.1_Duck_picornavirus_duck/FC22/China/2017	23.9	1328	805	52	1122	2347	903	2127	1.33e-59	228
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009167368.1_Kobuvirus_cattle_Kagoshima-1-22-KoV_2014_JPN	31.3	463	290	15	1912	2356	17	469	3.71e-59	212
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Rayfin_LXMC375591_Wenling_jack_mackerels_picornavirus_8084bp	24.6	1084	698	34	1333	2335	1349	2394	5.72e-59	226
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009505614.1_Bat_hepatovirus_BUO2BF86Colafr2010	26.1	1213	703	54	1215	2334	1055	2166	1.18e-58	224
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_NP_653151_Avian_encephalomyelitis_virus	24.0	1323	782	51	1128	2351	921	2118	1.51e-58	224
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Rayfin_YXMC111438_Wenling_lepidotrigla_picornavirus_7518bp	24.7	1235	765	39	1215	2347	1079	2250	1.59e-58	224
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009111406.1_Tortoise_picornavirus	33.3	457	280	14	1913	2354	14	460	2.03e-58	209
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009361828.1_Miniopterus_schreibersii_picornavirus_1	31.7	463	292	12	1912	2358	12	466	3.64e-58	209
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_008531322.1_Eel_picornavirus_1	26.0	1179	698	44	1217	2276	1053	2176	6.96e-57	219
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Rayfin_LXMC34076_Wenling_banjofish_picornavirus_1_8173bp	25.0	1134	681	37	1333	2356	1299	2373	7.30e-57	219
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009100112.1_Chicken_orivirus_1	23.4	1270	727	46	1144	2326	822	1932	1.37e-54	211
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009179213.1_Rodent_hepatovirus_RMU101637Micarv2010	23.4	1221	750	45	1205	2335	1097	2222	2.01e-54	211
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_YP_009179213_Rodent_hepatovirus	23.4	1221	750	45	1205	2335	1097	2222	2.01e-54	211
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Rayfin_XDXMC21480_Wenling_crossorhombus_picornavirus_7790bp	23.8	1086	671	37	1333	2328	1302	2321	2.72e-54	210
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009553719.1_Pelodiscus_sinensis_picornavirus_1	29.8	484	295	15	1902	2352	4	475	1.81e-52	192
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Reptile_LPXYC178088_Guangxi_chinese_leopard_gecko_picornavirus_8404bp	24.6	1136	695	41	1321	2338	1322	2413	4.67e-52	203
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Reptile_LPSG10844_Guangdong_red-banded_snake_picornavirus_7371bp	24.1	1246	717	48	1220	2354	1137	2264	5.83e-52	202
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_NP_041008.1_Hepatovirus_A	23.0	1336	813	49	1100	2335	975	2194	7.53e-52	202
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_NP_041007_Hepatovirus_A	23.0	1336	813	49	1100	2335	977	2196	7.53e-52	202
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Rayfin_BHFishC188617_Beihai_conger_picornavirus_7532bp	23.0	1301	843	43	1155	2358	1018	2256	7.61e-52	202
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Rayfin_XTXMC52140_Wenling_brown-lined_puffer_picornavirus_7523bp	31.3	524	297	17	1849	2335	1796	2293	1.01e-51	202
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like-Picornaviridae_APA29017.1_Picornaviridae_sp_rodentDsPicoVIM2014	23.6	1229	750	48	1186	2347	1043	2149	2.84e-51	200
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Rayfin_GDDSYC43605_Guangdong_spotted_longbarbel_catfish_picornavirus_7504bp	23.5	1311	803	50	1139	2350	1047	2256	2.96e-51	200
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Reptile_GXSXC128972_Guangxi_changeable_lizard_picornavirus_1_8758bp	22.6	1289	764	45	1208	2338	1234	2446	2.68e-50	197
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009179214.1_Shrew_hepatovirus_KS121232Sorara2012	23.4	1312	816	48	1123	2333	1004	2227	1.90e-48	191
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Rayfin_LXMC183013_Beihai_wrasse_picornavirus_5055bp	23.6	1123	691	40	1333	2355	542	1597	4.13e-48	189
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009220464.1_Tupaia_hepatovirus_A	30.3	498	287	18	1902	2358	2	480	4.75e-47	177
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Rayfin_XQTMC45688_Wenling_bighead_beaked_sandfish_picornavirus_7822bp	23.9	1102	669	46	1333	2347	1258	2276	4.90e-47	186
Picornaviridae_Rabovirus_rabovirus_A4_VMR1011838_61	picorna-like_Picornaviridae_YP_009164966.1_Phopivirus	29.4	493	297	15	1902	2358	2	479	1.39e-44	169
